review,sentiment
"1291987693342093312	Different styles of wearing the #mask  Because ""Mask is some kind of totem that keeps the virus away"" - (#Sarcasm intended)  #MaskUp  (Please wear mask and wear it correctly and practice social distancing and hygeine as far as possible) https://t.co/ScMODShih7
",1
"1291992448189825025	@LymZiegBartSea @RoosterTeeth So people being fine with removing stuff are awesome.  And people who don't like it are ""chuds being angry"".  Nope, no bias here.  #irony #sarcasm
",1
"1291992809403162624	Enjoy kro frnds 😂  #MEMES #funny #binod #sarcastic #2020meme https://t.co/MDdznbmCfd
",1
"1291993974631211009	It’s American Exceptionalism as befits the best country in the world (cough)! Look on the bright side-at least you’re all Free &amp; there are no soldiers without insignia or name tags, attacking moms &amp; vets as they are in Portland, Seattle, DC, Hong Kong, Saudi, Kazakstan #Sarcasm https://t.co/tFMlu9Rta1
",1
"1291996717710217216	And at least she isn't living in Beirut. Or Palestine. 😪😪😪
",1
"1291999233789198342	@WillKowalski @AnnieGabstonH I’m absolutely terrified that the Chinese government might find out what food I like, where I go, who I’m with, and what entertains me.  #sarcasm I’m more afraid of The US government, especially Trump, spying on me. They’re close enough to actually screw with my life.
",1
"1291999252843884544	I am a tradie I need to work while all other sectors have been closed for 5 months  I am a giant baby 👶🏻 Labour Party posters are on my wall  I am short sighted  I ❤️ @DanielAndrewsMP  I want to be in lockdown until 2021 I don’t care if I spread the virus  #COVID19Vic #sarcasm
",1
"1291999427402403840	Cor, there's a lot of Pies supporters in the crowd 🤔 #AFLPowerTigers #sarcasm
",1
"1292002141880619008	Bravo 👏 marketing department of #treasureX my small is obsessed with all the 10 levels of adventure adverts and won’t stop pestering for a #treasureXtreasureTomb he has waited til he is 5 to up the pestering #itsgoingtobealong20weekstilchristmas #realgolddippedtreasure #sarcasm
",1
"1292002798184235008	#Destiny2 I always wanted 4 pinnacle bite of the fox snipers... #sarcastic #IronBanner
",1
"1292003473228062721	Are nap dates a thing bc it seems a cool date... • • • • #Sarcasm #MEMES #SaturdayThoughts #sarcastic #sakht #HinduphobicComedyIndustry
",1
"1292004034220449793	@KanchanGupta @narendramodi @sardesairajdeep This is not fair..You trying to be a RSS member and supporting NAMO🤣🤣🤣 #sarcastic
",1
"1292004583569424386	Life partner is not who smoke, drink, do drugs with you  Life partner is who support, motivate, and most important Loves you  #MEMES #Sarcasm #quotes #motivation #lifepartner
",1
"1292006254253154305	memersadda_: Life partner is not who smoke, drink, do drugs with you Life partner is who support, motivate, and most important Loves you #MEMES #Sarcasm #quotes #motivation #lifepartner #quote #mubaraQho #startups #CharlieMessenger  Life partner is not who smoke, drink, do d…
",1
"1292007206402088962	@LorenzoDiPiero Yeah hitting people with your car is chill bro #sarcasm
",1
"1292008706994065408	@45needstogo1 SOCIALISM!!!!!11!!! #sarcasm   They don't know the difference between socialism and social, something deeply christian and favored by all religions and moral systems. Seems the GOP has no morale, an indication of sociopathy.
",1
"1292009289658376192	Am I the only one who thinks #MatthewPerry should have played Dr. Cox' younger brother pr perhaps future Jack on #Scrubs instead of Murray? So much opportunity was wasted. They had the same hair, the same face, and the same #sarcastic dialect!
",1
"1292009292636200960	People are waiting for 2020 to end and 2021 to begin as id the virus has taken a subscription of the earth, and it will expire on 31 st December. #sarcastic #coronavirus #itiswhatitis #COVID19 #Covid_19
",1
"1292011469576404993	Brown parents be like “stay away from this friend, stay away from that friend, they’re not good” and then end up getting scammed by their own brother.  #MEMES #dankmemes #sarcasm #funny #jokes #comedy #humor #funny
",1
"1292011481928589312	@notlilcchapelle @PeteLau LMAO! Do u understand #SARCASM ,??
",1
"1292029479762530304	Is Corona marriages are made in Heaven.??? #sarcastic
",1
"1292032945713221632	@strapijs Why you should have proper form validation?  So that newbies like me don't lose ALL their content! It is your fault of course that I forgot which email or password I used! #sarcasm #dontBeLikeMe  #strapi #newbiedeveloper
",1
"1292033350299815936	Looks like, Very Soon..., ORNOB GOSWAMI will need  Mumbai Police Protection..., To protect himself from Mumbai Police. 🤫🤔🤐😳😉😜😅😂 #ArnabGoswami  #RepublicBharat  #MumbaiPolice  #Sarcasm #humor #press
",1
"1292037770832162819	@footprintsmgmt @Lugzan5 @izhar1902 @_zam69 @_royalfinest @ZainiHashim7 @poseymuezza @Ahmadza09666369 @Hamidi59607410 @SuffiAbu @adammalikkhan @MatthewShanmug6 @BosskuTeam @Harrygard2 @Zamyusof2 @GlobalKid6 @TAzuanAD @Selamatrahmat2 @mijjemije @KundiMamak @feeltheheat_7 @MZLNRMLY @MuhammadiQz @SST_1028 @alangsedayu @aj_Logan11 @PudinDon @jezzarch1 @FadzillahAbdul2 @kontarOP @mn202016712972 @EdCeterra @Shari17444251 @Grimevil87 @blackmerz101 @Sukmawa56612462 @ManIntan2 @Syahfiq29931416 @RezVeronica1 @Selamat01471684 @NikYahya2 @PutriSufi3 @MatthewShanmug4 @En_White_Bird @encikdoomex @NajibRazak @guanenglim @dapmalaysia @pakatanharapan_ @chedetofficial argue with AUTA CURLING FITNAH? such an achievement footpanda‼️#sarcasm 🤣🤣🤣🤣🤣  want to argue bring forth PROOF....not AUTA CURLING
",1
"1292037897646833664	@Chitrakshvij @Kush_official_ Oh my God. What have you done???  Now you would be classified as  - Bhakt  - Islamophobic - Right winged  - sanghi - gomutra drinker - non-secular  How could you even say something like that. #sarcasm #hinduphobia #saffron
",1
"1292040453236252672	My frnd: something is fishy!! Me: where is that something? My frnd : wtf are u talking about? Me : Trying to find that something fishy and make some fish soup..😋! My frnd:  #Sarcasm #sarcastic #funny #comedy #joke https://t.co/oOgBOjqp4l
",1
"1292047023806521345	@matoxley Ah but they were the golden days...blah blah blah etc #sarcasm
",1
"1292048449672806403	@Thomas1774Paine @LP_OtsegoCounty He made laws and orders that chased them out he should make laws and orders to chase them back in.... :) #sarcasm #coffee
",1
"1292048773036806146	Absolutely love the communication in the unit, good thing it's my last weekend #sarcasm #finally #sixyears #imoutsoon
",1
"1292049194581196805	He made laws and orders that chased them out, he should make laws and orders to chase them back in, Where is he gonna buy them a drink?  #snarky #sarcasm #NYSintrouble  https://t.co/ScJpsaoO8U
",1
"1292049939841847297	I’m funny 😆 and have senses of dark humor and in love with 😍 #Sarcastic #attitude. https://t.co/Flv31gwLSU
",1
"1292051815022829570	What do the doctors want? Modi did thaali and taali bajao, showered hospitals with rose petals and now they want compensation also?? #Sarcasm
",1
"1292053597438582786	@bougiefeminist @Bridget_Otoo The students education were paid for by the authority but the ministers paid their party dues monthly 😄😄 We are not in normal times . I'm a registered voter now.  #Sarcastic
",1
"1292068979016642562	https://t.co/HsQBwgEmJq Grab this funny sarcastic t-shirt Now #teacher #teachers #virtuallearning #teacherscandoanything #virtually #teach #teaching #online #elearning #gift #Presente #funnygift #sarcastic #Trending #trends #viral #design
",1
"1292069355770052609	Yeah! Sick burn🔥🔥🔥  As in: this attitude is the reason people keep getting sick and our economy is a dumpster fire!  Leadership at is finest! #sarcasm
",1
"1292070600400404480	@realTuckFrumper LMAO!  Yeah well I walk on water from time to time too!  #sarcasm
",1
"1292072877186002944	@RepTimRyan @realDonaldTrump Yeah, that's awful. How dare you focus on people's livelihoods and their ability to earn a living?! Next you'll probably want to focus on their healthcare and safety.   You're a savage.  This #sarcasm brought to you by the #HorryCounty #SouthCarolina Democratic party.
",1
"1292074497152081920	@MrAndyNgo @PortlandPolice But I thought this was only about the federal law enforcement and the courthouse they were trying to burn down? What happened?  #sarcasm
",1
"1292075141258776577	@hyggechick @WhiteHouse @realDonaldTrump Don’t forget, he also wants to put man on the moon by the end of the decade too! #sarcasm
",1
"1292075536882307073	@GlitchWolfFTW @Arekkz More like UNbalance. Multitasking no way. Omni directional combat, guess not. Stamina bar, ofc we have restrict the player. And ofc logic says ""you WALK towards an enemy that is staggered"" w  weapon unsheathed.. great balance. #sarcasm
",1
"1292078981588701184	@pbregman @thehill Not only did they not have masks on but they didn’t have Fauci Goggles on either! 😱 Oh the humanity!!!! These men should be all arrested and held personally responsible for...well I don’t know but for something. How can they do this?? #Sarcasm #TheStupidIsStrong
",1
"1292079182772568069	Micah, this is savage, I like it #sarcasm 😂😂😂😂
",1
"1292081966347628544	Reassuring.... only 10 % died ...progress. lol. #sarcasm
",1
"1292082294665035777	The delivery report says item refused by the recipient. Now the cherry on the cake @IndiaPostOffice @rsprasad @SanjayDhotreMP amazing improvement #Sarcasm. How do you guys accept an opened parcel? Over and above which you have the guts to return it saying the refused to accept
",1
"1292082815048101888	What do programmers do when they are hungry?  They grab a Byte.  #puns #Sarcasm
",1
"1292083718144827395	Man, I read so many tweets that start with “Trump claims...” these days 😂 nothing is above this man’s wealth of knowledge I guess #Sarcasm #TrumpIsDumb
",1
"1292085037152653313	Every senior boys to fresher girls in college.....  #MEMES #sarcastic https://t.co/vGF2z3CdhD
",1
"1292086474888712193	Seniors to fresher girls in college...  #MEMES #sarcastic https://t.co/5I1eUuaOQ9
",1
"1292087457433841664	@Timcast Splashing old ladies in the face with a corrosive substance.  #BlackLivesMatter you guys are champions! #Sarcasm
",1
"1292089200112742405	@kay_1773 @ScuderiaFerrari That both Ferrari made it in Q2.    #sarcasm
",1
"1292091165655932929	@darrenhayes Again, 45, #AgainstMedicalAdvice does not equate to #Sarcasm
",1
"1292092136595369986	@acecallwood OMG. I can’t believe he figured out that building something from nothing is hard. 😂💀 #sarcasm
",1
"1292092185823907845	@jesterjacobs Makes sense, otherwise he might infect himself. #science   #sarcasm
",1
"1292092336361500673	Youth of other countries  - We will make our country better, beautiful and prosperous... !!  Le youth of India - BINOD  #binodmemes #MEMES #binod #Binodians #India #Sarcasm
",1
"1292092506784636929	@FitFounder It's #sarcasm? Bread is carbohydrates. https://t.co/AXYVqpYfcd
",1
"1292093321452703745	@georgiebingham My god, your life looks awful. #sarcasm
",1
"1292093503741128709	If #women ruled the #world there would be no wars.... Just a #bunch of #jealous countries not talking to each other.... #womenempowerment  #Sarcasm #lovelife
",1
"1292093527636299779	@JHoganGidley @realDonaldTrump While he is signing things with no substance where is the Executive Orders to declare the pandemic over and 160K people still alive? Come on, time to go big or go home! #sarcasm
",1
"1292094149148246017	@bryttan77 #sarcasm ""He is protecting all the Canadians from the guns by making all the guns used by criminals banned from Canada, because now they are banned the criminals cannot use them, we are much safer"". #MicDrop
",1
"1292094839358738433	The horrible smelling ass of the Polecat/Mustela family!  Pretty fur but its an a$$ hole. Decoration$ for men I call Polecat preacher or a$$hat boy$, butt head$  And its $$vanity to them, looks just like a Mustela a$$hole too  #Shtreimel #sarcasm #mammon
",1
"1292095068095107073	@sushi_ginger1 @PeoplesMomentum @GetBrexit_Done @RishiSunak Lucky to of been working? So fortunate they were allowed to risk and some died  while saving others and then get slapped in the face for it, so lucky hey they don't know they're born #sarcasm
",1
"1292096685175431169	@TheRace4DNA @kandistmallett She writes for Teen Vogue, that makes her one of the intellectual elite. And by ""intellectual elite"" I mean she has absolutely foolish thoughts. #sarcasm
",1
"1292096986255101955	Latest random from the blog  - https://t.co/Bnqpy0EcEW #guitar #hiphop #genre #sarcasm #musicvideo
",1
"1292097278719791104	@JackPosobiec Unfortunately, #sarcasm is wasted on the ignorant
",1
"1292097314857811968	@RealCoachK A whole squad that supports a Marxist terrorist organization. Yes, inspiring. 🙄 #Sarcasm
",1
"1292102177259958273	@AdamJarchow28 Don't wear a mask. Been to several get-togethers/gatherings (I feel it is now politically incorrect to say I was at a party).  None of us at those events have died yet from the big bad virus.  I know I'm playing russian roulette. Do I have a death wish? #sarcasm #heavysarcasm
",1
"1292103547060776960	According to mythology God built everything, living beings, earth, everything. And  Humans are making Home (Temple) for that God 😂😂😂😂 #sarcasm #RamMandirAyodhya  #kunalkamra  #RepublicBharat  #NarendraModi  #Secularism  #India  #coronavirus  #ArvindKejriwal
",1
"1292104450912337920	@CamiDRyan There is also the Wuhan Virus.  Or is that totally different?  #Sarcasm
",1
"1292105066808258561	Count ‘em. #winning #notreally #sarcasm
",1
"1292106117691117569	#sarcasm  I hold full responsibility for my decisions.. good or bad
",1
"1292106143473512449	Running thru #Secaucus as usual to catch my connection... nice to see nothing has changed on @NJTRANSIT #sarcasm #stillsucks #stilldelays
",1
